title,date,link,# of indications
Say goodbye to plants: Synbio player Antheia earns new backers in quest to redesign flora-derived medicine manufacturing � Endpoints News,"June 30, 2021 09:49 AM EDT",https://endpts.com/say-goodbye-to-plants-synbio-player-antheia-earns-new-backers-in-quest-to-redesign-flora-derived-medicine-manufacturing/,1
"Denali unveil proof-of-concept data for brain delivery tech in rare disease, with eyes on much bigger indications � Endpoints News","February 12, 2021 10:14 AM ESTUpdated 02:45 PM",https://endpts.com/denali-unveils-first-proof-of-concept-for-brain-delivery-tech-in-rare-disease-with-eyes-on-much-bigger-indications/,1
Invitae sets up shop in North Carolina as part of plan to rapidly expand its genetic testing manufacturing � Endpoints News,"April 22, 2021 09:19 AM EDTUpdated 01:43 PM",https://endpts.com/invitae-sets-up-shop-in-north-carolina-as-part-of-plan-to-rapidly-expand-its-genetic-testing-manufacturing/,0
Stuart Lipton offers a new possible reason why all the Alzheimer�s drugs have failed � Endpoints News,"April 1, 2021 11:06 AM EDTUpdated 01:45 PM",https://endpts.com/stuart-lipton-offers-a-new-possible-reason-why-all-the-alzheimers-drugs-have-failed/,1
Khosla joins bet on unconventional startup looking to send drug delivering robots into the brain � Endpoints News,"March 3, 2021 03:00 AM ESTUpdated March 4, 11:15 PM",https://endpts.com/khosla-joins-bet-on-unconventional-startup-looking-to-send-drug-delivering-robots-into-the-brain/,1
EXCLUSIVE: Shape Therapeutics raises $112M in bid to make RNA editing � and a whole lot else � a reality � Endpoints News,"July 15, 2021 08:00 AM EDTUpdated 09:09 AM",https://endpts.com/exclusive-shape-therapeutics-raises-112m-in-bid-to-make-rna-editing-and-a-whole-lot-else-a-reality/,1
"Scoop: Green Valley�s seaweed-derived Alzheimer�s drug, approved in China, is halted in PhIII study � Endpoints News","May 10, 2022 02:42 PM EDTUpdated May 10, 10:42 PM",https://endpts.com/scoop-green-valleys-seaweed-derived-alzheimers-drug-approved-in-china-is-halted-in-phiii-study/,1
French VC Seventure focuses second fund on fertile microbiome field � targets �200M-plus � Endpoints News,"March 6, 2019 10:53 AM EST",https://endpts.com/french-vc-seventure-focuses-second-fund-on-fertile-microbiome-field-targets-e200m-plus/,1
Beijing CRO expands agreement with Merck KGaA; Early-stage venture firm closes its first fund � Endpoints News,"August 25, 2022 11:01 AM EDT",https://endpts.com/beijing-cro-expands-agreement-with-merck-kgaa-early-stage-venture-firm-closes-its-first-ever-fund/,0
California stem cell clinic to pay out $3.65M settlement to former patients for ineffective treatments � Endpoints News,"March 11, 2022 01:45 PM EST",https://endpts.com/california-stem-cell-clinic-to-pay-out-3-65m-settlement-to-former-patients-for-ineffective-treatments/,1
Eli Lilly bets on an RNA base editing outfit leveraging the body�s own enzymes to reverse mutations � Endpoints News,"September 8, 2021 04:01 PM EDT",https://endpts.com/eli-lilly-takes-a-bet-on-an-rna-base-editing-outfit-leveraging-the-bodys-own-enzymes-to-reverse-disease-mutations/,1
News briefing: Beam bags a $260M private placement; miRagen rebrands to Viridian Therapeutics � Endpoints News,"January 19, 2021 11:09 AM ESTUpdated 11:31 AM",https://endpts.com/news-briefing-beam-cobbles-together-260m-private-placement-miragen-rebrands-to-viridian-therapeutics/,1
A neighborly visit turns into a bidding war: How Dan Skovronsky secured Eli Lilly�s latest $1B buy � Endpoints News,"December 22, 2020 11:34 AM EST",https://endpts.com/a-neighborly-visit-turns-into-a-bidding-war-how-dan-skovronsky-secured-eli-lillys-latest-1b-buy/,0
"Sanofi faces a make-or-break year, saying it�s ready to put a 3-prong R&D strategy to a pivotal test � Endpoints News","December 13, 2017 09:05 AM ESTUpdated 12:56 PM",https://endpts.com/sanofi-faces-a-make-or-break-year-saying-its-ready-to-put-a-3-prong-rd-strategy-to-a-pivotal-test/,0
"Scribe, Jennifer Doudna�s newest startup, nabs a mega-round and a vocal investor � Endpoints News","March 31, 2021 10:00 AM EDTUpdated 01:06 PM",https://endpts.com/scribe-jennifer-doudnas-newest-startup-nabs-a-mega-round-and-a-vocal-investor/,0
George Church backs a startup solution to the massive gene therapy manufacturing bottleneck � Endpoints News,"November 20, 2020 10:22 AM ESTUpdated November 22, 09:23 AM",https://endpts.com/george-church-backs-a-startup-solution-to-the-massive-gene-therapy-manufacturing-bottleneck/,1
"Bayer, Versant back a $250M cell therapy startup on a quest to create off-the-shelf immuno-oncology therapies � Endpoints News","July 1, 2019 10:58 AM EDTUpdated 11:14 AM",https://endpts.com/bayer-versant-back-a-250m-cell-therapy-startup-on-a-quest-to-create-off-the-shelf-immuno-oncology-therapies/,0
US sells Wu-Tang Clan album to cover Shkreli debt; OrbiMed backs GSK vets� Chinese startup � Endpoints News,"July 28, 2021 10:22 AM EDTUpdated August 5, 03:55 PM",https://endpts.com/us-sells-wu-tang-clan-album-to-cover-shkreli-debt-orbimed-backs-gsk-vets-chinese-startup/,0
Celgene R&D vet jumps to biotech: �It�s about shortening the cycle�; Novartis exodus continues as William Chou takes the helm at Aruvant � Endpoints News,"November 22, 2019 10:51 AM ESTUpdated 01:42 PM",https://endpts.com/peer-review-celgene-r-novartis-exodus-continues-as-william-chou-takes-the-helm-at-aruvant/,0
Panel of neuroscience experts lays out the complications with using Biogen�s new Alzheimer�s drug � Endpoints News,"July 27, 2021 10:08 AM EDTUpdated 01:20 PM",https://endpts.com/panel-of-neuroscience-experts-lays-out-the-complications-with-using-biogens-new-alzheimers-drug/,1
The Washington Post points the finger at Pfizer for staying mum about an Alzheimer�s study. But there�s more to the story than that � Endpoints News,"June 5, 2019 06:49 AM EDTUpdated 10:13 AM",https://endpts.com/the-washington-post-points-the-finger-at-pfizer-for-staying-mum-about-an-alzheimers-study-but-theres-more-to-the-story-than-that/,0
�Gene therapy is at an inflection point�: Kathy High on her new perch at AskBio and the field�s future � Endpoints News,"February 4, 2021 11:38 AM EST",https://endpts.com/gene-therapy-is-at-an-inflection-point-kathy-high-on-her-new-perch-at-askbio-and-the-fields-future/,0
Why did Ablynx board chairman Peter Fellner resign in wake of Novo�s buyout offer?; Amgen vet Richard Paulson tapped to run Ipsen North America � Endpoints News,"January 12, 2018 09:03 AM EST",https://endpts.com/why-did-ablynx-board-chairman-peter-fellner-resign-in-wake-of-novos-buyout-offer-liz-barrett-heads-novartis-oncology-eli-lilly-vet-dale-ludwig-becomes-actinium-cso/,1
"After the field left her behind, a scientist-turned-investor gets her first R&D job; Nouscom finds new leadership for its cancer vaccines � Endpoints News","February 28, 2020 10:49 AM ESTUpdated 02:14 PM",https://endpts.com/after-the-field-left-her-behind-a-scientist-turned-investor-gets-her-first-r-nouscom-finds-new-leadership-for-its-cancer-vaccines/,0
Gilead�s ex-investor relations chief takes CFO job at Sangamo; Former GE Healthcare exec takes the helm at Vectura Group � Endpoints News,"November 1, 2019 11:10 AM EDT",https://endpts.com/gileads-ex-investor-relations-chief-takes-cfo-job-at-sangamo-former-ge-healthcare-exec-takes-the-helm-at-vectura-group/,1
CSO Bill Lundberg transitions to advisor role at CRISPR Therapeutics; Prothena loses CMO Sarah Noonberg; Sanofi vet Mark Nuttall jumps to Kymera � Endpoints News,"February 9, 2018 08:57 AM ESTUpdated 10:32 AM",https://endpts.com/cso-bill-lundberg-transitions-to-advisor-role-at-crispr-therapeutics-prothena-loses-cmo-sarah-noonberg-sanofi-vet-mark-nuttall-jumps-to-kymera/,1
Updated: A GPCR startup out of France and Canada scores its Series A after 14 years of wheeling and dealing � Endpoints News,"May 10, 2022 11:22 AM EDTUpdated May 11, 11:17 AM",https://endpts.com/after-spending-time-racking-up-big-pharma-partners-a-new-gpcr-startup-out-of-france-and-canada-scores-its-series-a/,0
EIP Pharma flies into a high-risk PhIIb Alzheimer�s study fueled with $20.5M from billionaire Len Blavatnik�s Access Industries � Endpoints News,"May 16, 2018 07:00 AM EDTUpdated 09:05 AM",https://endpts.com/eip-pharma-flies-into-a-high-risk-phiib-alzheimers-study-fueled-with-20-5m-from-billionaire-len-blavatniks-access-industries/,1
Craig Basson tells us why he leapt from NIBR to Boston Pharma;  Ex-BMS Partner CytomX finds new CMO in Allison Hannah � Endpoints News,"February 7, 2020 10:34 AM ESTUpdated February 10, 04:31 AM",https://endpts.com/craig-basson-tells-us-why-he-leapt-from-nibr-to-boston-pharma-ex-bms-partner-cytomx-finds-new-cmo-in-allison-hannah/,0
"The biggest questions facing gene therapy, the XLMTM community, and Astellas after fourth patient death � Endpoints News","September 17, 2021 07:26 AM EDTUpdated 07:59 AM",https://endpts.com/the-biggest-questions-facing-gene-therapy-the-xlmtm-community-and-astellas-after-fourth-patient-death/,0
"Top 10 pipeline blowups, setbacks and snafus in H2 2017 � Endpoints News","January 23, 2018 06:41 AM ESTUpdated 03:15 PM",https://endpts.com/top-10-pipeline-blowups-setbacks-and-snafus-in-h2-2017/,0
Novartis reshuffles its wild cards; Tough sell for Biogen? Googling proteins; Ken Frazier�s new gig; and more � Endpoints News,"July 24, 2021 06:00 AM EDT",https://endpts.com/novartis-reshuffles-its-wild-cards-tough-sell-for-biogen-googling-proteins-ken-fraziers-new-gig-and-more/,0
"Novo CEO Lars Fruergaard J�rgensen on R&D risk, the deal strategy and targets for gender diversity � Endpoints News","October 19, 2021 10:35 AM EDT",https://endpts.com/novo-ceo-lars-fruergaard-jorgensen-on-rd-risk-the-deal-strategy-and-targets-for-gender-diversity/,0
"Eric Ostertag reaching the end of the line as Poseida chief, will become executive chairman; Alector exec named CEO of Pfizer-backed LNP biotech � Endpoints News","January 14, 2022 05:19 AM ESTUpdated 04:51 PM",https://endpts.com/eric-ostertag-reaching-the-end-of-the-line-as-poseida-chief-will-become-executive-chairman-alector-exec-named-ceo-of-pfizer-backed-lnp-biotech/,0
The class of 2017�s winners and losers: A year of �nonstop scientific achievements� raises troubling issues � Endpoints News,"January 1, 2018 12:19 PM ESTUpdated 01:49 PM",https://endpts.com/the-class-of-2017s-winners-and-losers-a-year-of-nonstop-scientific-achievements-raises-troubling-issues/,0
#BIO22: Managing a biotech in turbulent times. �There�s a perfect shitshow out there� � Endpoints News,"July 1, 2022 09:43 AM EDT",https://endpts.com/bio22-managing-a-biotech-in-turbulent-times-theres-a-perfect-shit-show-out-there/,0
